DOL Year,Species Code,Species Name,Number Of Animals (sum),Landed Weight (sum),Region,Region Desc,Management Area
1998,157,"rockfish, silvergray",16,1569,1,Southeastern Region,D
1998,158,"rockfish, redstripe",0,25,1,Southeastern Region,D
1998,168,"rockfish, unspecified demersal",2,11,1,Southeastern Region,C
1998,169,"rockfish, unspecified pelagic",10,40,1,Southeastern Region,C
1998,270,"pollock, walleye",0,5,1,Southeastern Region,A
1998,310,Macroalgae Codes,1,33,3,A-Y-K Region,Y
1998,400,"salmon, roe (unknown species)",0,15257,1,Southeastern Region,A
1998,400,"salmon, roe (unknown species)",0,42,1,Southeastern Region,B
1998,400,"salmon, roe (unknown species)",9,16152,1,Southeastern Region,D
1998,400,"salmon, roe (unknown species)",25,292,3,A-Y-K Region,Z
1998,401,"salmon roe, chinook",824,9511,1,Southeastern Region,D
1998,401,"salmon roe, chinook",0,260,3,A-Y-K Region,Y
1998,401,"salmon roe, chinook",0,186,3,A-Y-K Region,Z
1998,402,"salmon roe, sockeye",0,15,1,Southeastern Region,A
1998,402,"salmon roe, sockeye",9,104,1,Southeastern Region,D
1998,403,"salmon roe, coho",0,3168,1,Southeastern Region,A
1998,403,"salmon roe, coho",0,118,1,Southeastern Region,C
1998,403,"salmon roe, coho",4,3404,1,Southeastern Region,D
1998,403,"salmon roe, coho",9263,15965,2,Central Region,E
1998,404,"salmon roe, pink",0,1740,1,Southeastern Region,D
1998,404,"salmon roe, pink",241998,134643,2,Central Region,E
1998,405,"salmon roe, chum",0,43,1,Southeastern Region,A
1998,405,"salmon roe, chum",0,33946,1,Southeastern Region,D
1998,405,"salmon roe, chum",37744,45712,2,Central Region,E
1998,405,"salmon roe, chum",0,153,3,A-Y-K Region,Y
1998,410,"salmon, chinook",33562,553335,1,Southeastern Region,A
1998,410,"salmon, chinook",31137,570876,1,Southeastern Region,B
1998,410,"salmon, chinook",12024,191904,1,Southeastern Region,C
1998,410,"salmon, chinook",160362,2736213,1,Southeastern Region,D
1998,410,"salmon, chinook",72346,1624750,2,Central Region,E
1998,410,"salmon, chinook",9198,198993,2,Central Region,H
1998,410,"salmon, chinook",135816,2273356,2,Central Region,T
1998,410,"salmon, chinook",44402,632146,3,A-Y-K Region,W
1998,410,"salmon, chinook",210,2971,3,A-Y-K Region,X
1998,410,"salmon, chinook",43454,778865,3,A-Y-K Region,Y
1998,410,"salmon, chinook",7429,127831,3,A-Y-K Region,Z
1998,410,"salmon, chinook",17349,249285,4,Westward Region,K
1998,410,"salmon, chinook",4503,67490,4,Westward Region,L
1998,410,"salmon, chinook",10847,166161,4,Westward Region,M
1998,411,"chinook, sm.",23,115,1,Southeastern Region,A
1998,411,"chinook, sm.",87,371,1,Southeastern Region,B
1998,411,"chinook, sm.",751,3371,1,Southeastern Region,C
1998,411,"chinook, sm.",844,4125,1,Southeastern Region,D
1998,411,"chinook, sm.",242,2415,3,A-Y-K Region,Y
1998,420,"salmon, sockeye",342970,2133401,1,Southeastern Region,A
1998,420,"salmon, sockeye",786356,4788085,1,Southeastern Region,B
1998,420,"salmon, sockeye",186900,1165211,1,Southeastern Region,C
1998,420,"salmon, sockeye",59130,227393,1,Southeastern Region,D
1998,420,"salmon, sockeye",1717275,10375762,2,Central Region,E
1998,420,"salmon, sockeye",1512583,8027977,2,Central Region,H
1998,420,"salmon, sockeye",10038228,57685536,2,Central Region,T
1998,420,"salmon, sockeye",130074,877975,3,A-Y-K Region,W
1998,420,"salmon, sockeye",7,43,3,A-Y-K Region,Z
1998,420,"salmon, sockeye",3623712,17527508,4,Westward Region,K
1998,420,"salmon, sockeye",1054439,6438050,4,Westward Region,L
1998,420,"salmon, sockeye",3271328,18657526,4,Westward Region,M
1998,430,"salmon, coho",621637,5165013,1,Southeastern Region,A
1998,430,"salmon, coho",677096,5243002,1,Southeastern Region,B
1998,430,"salmon, coho",548174,4570743,1,Southeastern Region,C
1998,430,"salmon, coho",1142173,8326976,1,Southeastern Region,D
1998,430,"salmon, coho",194680,1670382,2,Central Region,E
1998,430,"salmon, coho",178308,1252797,2,Central Region,H
1998,430,"salmon, coho",125863,1048224,2,Central Region,T
1998,430,"salmon, coho",312517,2427215,3,A-Y-K Region,W
1998,430,"salmon, coho",1,9,3,A-Y-K Region,Y
1998,430,"salmon, coho",29623,232705,3,A-Y-K Region,Z
1998,430,"salmon, coho",425152,3593237,4,Westward Region,K
1998,430,"salmon, coho",129539,1045823,4,Westward Region,L
1998,430,"salmon, coho",288918,2196924,4,Westward Region,M
1998,440,"salmon, pink",3471269,11852705,1,Southeastern Region,A
1998,440,"salmon, pink",21589600,74291714,1,Southeastern Region,B
1998,440,"salmon, pink",7833285,26715161,1,Southeastern Region,C
1998,440,"salmon, pink",9641248,34548656,1,Southeastern Region,D
1998,440,"salmon, pink",28694697,105376858,2,Central Region,E
1998,440,"salmon, pink",2011008,6637812,2,Central Region,H
1998,440,"salmon, pink",25445,84184,2,Central Region,T
1998,440,"salmon, pink",2720,10421,3,A-Y-K Region,W
1998,440,"salmon, pink",588013,1330624,3,A-Y-K Region,Z
1998,440,"salmon, pink",22062465,81767413,4,Westward Region,K
1998,440,"salmon, pink",776988,2586026,4,Westward Region,L
1998,440,"salmon, pink",8082808,28395641,4,Westward Region,M
1998,450,"salmon, chum",1469067,13226139,1,Southeastern Region,A
1998,450,"salmon, chum",7197003,67074693,1,Southeastern Region,B
1998,450,"salmon, chum",1599217,13931265,1,Southeastern Region,C
1998,450,"salmon, chum",5429998,44608333,1,Southeastern Region,D
1998,450,"salmon, chum",1271950,10428591,2,Central Region,E
1998,450,"salmon, chum",101535,738515,2,Central Region,H
1998,450,"salmon, chum",395788,2461597,2,Central Region,T
1998,450,"salmon, chum",268199,1840384,3,A-Y-K Region,W
1998,450,"salmon, chum",55907,447256,3,A-Y-K Region,X
1998,450,"salmon, chum",28654,191965,3,A-Y-K Region,Y
1998,450,"salmon, chum",16334,106732,3,A-Y-K Region,Z
1998,450,"salmon, chum",316115,2464537,4,Westward Region,K
1998,450,"salmon, chum",128996,917648,4,Westward Region,L
1998,450,"salmon, chum",790584,5609384,4,Westward Region,M
1998,513,"smelt, rainbow",2,3,2,Central Region,T
1998,520,"char, Arctic (general)",349,2640,3,A-Y-K Region,X
1998,540,"trout, steelhead",186,1428,1,Southeastern Region,A
1998,540,"trout, steelhead",15,0,1,Southeastern Region,C
1998,540,"trout, steelhead",2,83,1,Southeastern Region,D
1998,570,inconnu (sheefish),16,254,3,A-Y-K Region,Y
1998,580,"whitefish, general",7105,5700,0,,9
1998,580,"whitefish, general",52,416,1,Southeastern Region,D
1998,580,"whitefish, general",116,88,3,A-Y-K Region,Y
1998,584,"whitefish, Arctic cisco",5648,5600,0,,9
1998,757,"mackerel, chub",50,100,1,Southeastern Region,B
1999,110,"cod, Pacific (gray)",1,16,1,Southeastern Region,A
1999,110,"cod, Pacific (gray)",4,507,1,Southeastern Region,D
1999,120,"flounder, general",14,77,1,Southeastern Region,A
1999,129,"flounder, starry",1788,6583,2,Central Region,H
1999,130,lingcod,244,6240,1,Southeastern Region,A
1999,130,lingcod,23,1293,1,Southeastern Region,B
1999,130,lingcod,2,155,1,Southeastern Region,C
1999,130,lingcod,347,14084,1,Southeastern Region,D
1999,132,"sole, sand",0,20,1,Southeastern Region,D
1999,137,"rockfish, bocaccio",0,10,1,Southeastern Region,D
1999,138,"rockfish, copper",0,9,1,Southeastern Region,D
1999,142,"rockfish, black",25,2494,1,Southeastern Region,A
1999,142,"rockfish, black",18,57,1,Southeastern Region,B
1999,142,"rockfish, black",142,7663,1,Southeastern Region,D
1999,143,"rockfish, thornyhead (idiots)",3,25,1,Southeastern Region,A
1999,145,"rockfish, yelloweye (red snapper)",0,30,1,Southeastern Region,B
1999,145,"rockfish, yelloweye (red snapper)",7,630,1,Southeastern Region,D
1999,146,"rockfish, canary",0,164,1,Southeastern Region,D
1999,147,"rockfish, quillback",0,16,1,Southeastern Region,B
1999,147,"rockfish, quillback",0,112,1,Southeastern Region,D
1999,148,"rockfish, tiger",0,5,1,Southeastern Region,D
1999,149,"rockfish, china",0,5,1,Southeastern Region,D
1999,154,"rockfish, dusky",0,7,1,Southeastern Region,A
1999,154,"rockfish, dusky",0,1129,1,Southeastern Region,D
1999,155,"rockfish, yellowtail",0,29,1,Southeastern Region,A
1999,155,"rockfish, yellowtail",36,1915,1,Southeastern Region,D
1999,156,"rockfish, widow",0,3,1,Southeastern Region,D
1999,157,"rockfish, silvergray",29,1027,1,Southeastern Region,D
1999,158,"rockfish, redstripe",0,16,1,Southeastern Region,D
1999,270,"pollock, walleye",0,3,1,Southeastern Region,D
1999,400,"salmon, roe (unknown species)",0,21883,1,Southeastern Region,A
1999,400,"salmon, roe (unknown species)",0,43,1,Southeastern Region,B
1999,400,"salmon, roe (unknown species)",0,4722,1,Southeastern Region,C
1999,400,"salmon, roe (unknown species)",0,4758,1,Southeastern Region,D
1999,401,"salmon roe, chinook",0,1807,1,Southeastern Region,D
1999,401,"salmon roe, chinook",0,1096,3,A-Y-K Region,Y
1999,402,"salmon roe, sockeye",0,145,1,Southeastern Region,A
1999,402,"salmon roe, sockeye",1,6,1,Southeastern Region,D
1999,403,"salmon roe, coho",0,124,1,Southeastern Region,A
1999,403,"salmon roe, coho",0,4610,1,Southeastern Region,D
1999,403,"salmon roe, coho",80677,658454,2,Central Region,E
1999,404,"salmon roe, pink",0,174,1,Southeastern Region,D
1999,404,"salmon roe, pink",244390,108655,2,Central Region,E
1999,405,"salmon roe, chum",0,3704,1,Southeastern Region,A
1999,405,"salmon roe, chum",0,97,1,Southeastern Region,C
1999,405,"salmon roe, chum",0,22618,1,Southeastern Region,D
1999,405,"salmon roe, chum",52887,257961,2,Central Region,E
1999,405,"salmon roe, chum",23,24,3,A-Y-K Region,Y
1999,410,"salmon, chinook",25413,373513,1,Southeastern Region,A
1999,410,"salmon, chinook",18641,293334,1,Southeastern Region,B
1999,410,"salmon, chinook",15498,227355,1,Southeastern Region,C
1999,410,"salmon, chinook",139016,2161016,1,Southeastern Region,D
1999,410,"salmon, chinook",64557,1358851,2,Central Region,E
1999,410,"salmon, chinook",16154,369743,2,Central Region,H
1999,410,"salmon, chinook",26929,392357,2,Central Region,T
1999,410,"salmon, chinook",25117,388806,3,A-Y-K Region,W
1999,410,"salmon, chinook",5,87,3,A-Y-K Region,X
1999,410,"salmon, chinook",70310,1389751,3,A-Y-K Region,Y
1999,410,"salmon, chinook",2508,48421,3,A-Y-K Region,Z
1999,410,"salmon, chinook",18299,232505,4,Westward Region,K
1999,410,"salmon, chinook",3507,56706,4,Westward Region,L
1999,410,"salmon, chinook",9960,151196,4,Westward Region,M
1999,411,"chinook, sm.",216,828,1,Southeastern Region,A
1999,411,"chinook, sm.",298,1319,1,Southeastern Region,B
1999,411,"chinook, sm.",682,2721,1,Southeastern Region,C
1999,411,"chinook, sm.",1851,7658,1,Southeastern Region,D
1999,411,"chinook, sm.",169,1201,3,A-Y-K Region,Y
1999,420,"salmon, sockeye",478,2481,0,,9
1999,420,"salmon, sockeye",464736,2740677,1,Southeastern Region,A
1999,420,"salmon, sockeye",485043,2850085,1,Southeastern Region,B
1999,420,"salmon, sockeye",182667,1126984,1,Southeastern Region,C
1999,420,"salmon, sockeye",28284,136425,1,Southeastern Region,D
1999,420,"salmon, sockeye",2036707,12184812,2,Central Region,E
1999,420,"salmon, sockeye",3194605,17844225,2,Central Region,H
1999,420,"salmon, sockeye",25660040,135767096,2,Central Region,T
1999,420,"salmon, sockeye",81763,533360,3,A-Y-K Region,W
1999,420,"salmon, sockeye",4653057,24487580,4,Westward Region,K
1999,420,"salmon, sockeye",3116527,20570053,4,Westward Region,L
1999,420,"salmon, sockeye",4775623,25352048,4,Westward Region,M
1999,430,"salmon, coho",850,4144,0,,9
1999,430,"salmon, coho",1042333,6382669,1,Southeastern Region,A
1999,430,"salmon, coho",649855,3892354,1,Southeastern Region,B
1999,430,"salmon, coho",467709,3161964,1,Southeastern Region,C
1999,430,"salmon, coho",1469487,8342691,1,Southeastern Region,D
1999,430,"salmon, coho",170076,1361771,2,Central Region,E
1999,430,"salmon, coho",134772,793074,2,Central Region,H
1999,430,"salmon, coho",19559,134924,2,Central Region,T
1999,430,"salmon, coho",32594,213975,3,A-Y-K Region,W
1999,430,"salmon, coho",1837,11929,3,A-Y-K Region,Y
1999,430,"salmon, coho",12662,88037,3,A-Y-K Region,Z
1999,430,"salmon, coho",296979,2199963,4,Westward Region,K
1999,430,"salmon, coho",89610,617320,4,Westward Region,L
1999,430,"salmon, coho",246410,1498163,4,Westward Region,M
1999,440,"salmon, pink",21084620,58924547,1,Southeastern Region,A
1999,440,"salmon, pink",31448119,95029235,1,Southeastern Region,B
1999,440,"salmon, pink",15617071,45143598,1,Southeastern Region,C
1999,440,"salmon, pink",9698474,29196005,1,Southeastern Region,D
1999,440,"salmon, pink",45031400,133764007,2,Central Region,E
1999,440,"salmon, pink",1156700,2915877,2,Central Region,H
1999,440,"salmon, pink",71,234,2,Central Region,T
1999,440,"salmon, pink",2,6,3,A-Y-K Region,W
1999,440,"salmon, pink",11898382,36361748,4,Westward Region,K
1999,440,"salmon, pink",1698651,4845435,4,Westward Region,L
1999,440,"salmon, pink",8460816,25895338,4,Westward Region,M
1999,450,"salmon, chum",2310828,21028323,1,Southeastern Region,A
1999,450,"salmon, chum",3707822,38441017,1,Southeastern Region,B
1999,450,"salmon, chum",2294615,22214298,1,Southeastern Region,C
1999,450,"salmon, chum",6617667,59011563,1,Southeastern Region,D
1999,450,"salmon, chum",2960822,24403457,2,Central Region,E
1999,450,"salmon, chum",184409,1473966,2,Central Region,H
1999,450,"salmon, chum",685329,4005860,2,Central Region,T
1999,450,"salmon, chum",73022,531245,3,A-Y-K Region,W
1999,450,"salmon, chum",138605,1108898,3,A-Y-K Region,X
1999,450,"salmon, chum",51765,366781,3,A-Y-K Region,Y
1999,450,"salmon, chum",7881,57656,3,A-Y-K Region,Z
1999,450,"salmon, chum",913867,7234640,4,Westward Region,K
1999,450,"salmon, chum",140597,1064433,4,Westward Region,L
1999,450,"salmon, chum",890150,6055168,4,Westward Region,M
1999,520,"char, Arctic (general)",1502,11352,3,A-Y-K Region,X
1999,540,"trout, steelhead",275,2247,1,Southeastern Region,A
1999,540,"trout, steelhead",4,150,1,Southeastern Region,D
1999,580,"whitefish, general",6170,5132,0,,9
1999,584,"whitefish, Arctic cisco",7095,6350,0,,9
1999,690,"shark, salmon",0,19,1,Southeastern Region,D
1999,690,"shark, salmon",3,371,2,Central Region,H
2000,110,"cod, Pacific (gray)",7,164,1,Southeastern Region,D
2000,125,"sole, rex",,100,1,Southeastern Region,D
2000,129,"flounder, starry",66,336,2,Central Region,H
2000,130,lingcod,277,10854,1,Southeastern Region,A
2000,130,lingcod,59,1217,1,Southeastern Region,B
2000,130,lingcod,24,671,1,Southeastern Region,C
2000,130,lingcod,888,19803,1,Southeastern Region,D
2000,137,"rockfish, bocaccio",1,222,1,Southeastern Region,D
2000,138,"rockfish, copper",,6,1,Southeastern Region,B
2000,138,"rockfish, copper",,21,1,Southeastern Region,D
2000,142,"rockfish, black",155,1966,1,Southeastern Region,A
2000,142,"rockfish, black",,23,1,Southeastern Region,B
2000,142,"rockfish, black",81,272,1,Southeastern Region,C
2000,142,"rockfish, black",152,6282,1,Southeastern Region,D
2000,145,"rockfish, yelloweye (red snapper)",1,56,1,Southeastern Region,A
2000,145,"rockfish, yelloweye (red snapper)",0,68,1,Southeastern Region,B
2000,145,"rockfish, yelloweye (red snapper)",,31,1,Southeastern Region,C
2000,145,"rockfish, yelloweye (red snapper)",11,811,1,Southeastern Region,D
2000,146,"rockfish, canary",,12,1,Southeastern Region,A
2000,146,"rockfish, canary",6,358,1,Southeastern Region,D
2000,147,"rockfish, quillback",,2,1,Southeastern Region,B
2000,147,"rockfish, quillback",3,109,1,Southeastern Region,D
2000,148,"rockfish, tiger",,5,1,Southeastern Region,D
2000,149,"rockfish, china",,2,1,Southeastern Region,B
2000,153,"rockfish, redbanded",0,10,1,Southeastern Region,B
2000,153,"rockfish, redbanded",,51,1,Southeastern Region,C
2000,154,"rockfish, dusky",,18,1,Southeastern Region,A
2000,154,"rockfish, dusky",3,18,1,Southeastern Region,B
2000,154,"rockfish, dusky",0,3,1,Southeastern Region,C
2000,154,"rockfish, dusky",45,2049,1,Southeastern Region,D
2000,155,"rockfish, yellowtail",,31,1,Southeastern Region,A
2000,155,"rockfish, yellowtail",35,3120,1,Southeastern Region,D
2000,156,"rockfish, widow",,55,1,Southeastern Region,D
2000,157,"rockfish, silvergray",,9,1,Southeastern Region,A
2000,157,"rockfish, silvergray",,4,1,Southeastern Region,B
2000,157,"rockfish, silvergray",0,2,1,Southeastern Region,C
2000,157,"rockfish, silvergray",54,1971,1,Southeastern Region,D
2000,158,"rockfish, redstripe",,25,1,Southeastern Region,D
2000,169,"rockfish, unspecified pelagic",0,9,1,Southeastern Region,D
2000,400,"salmon, roe (unknown species)",0,7936,1,Southeastern Region,A
2000,400,"salmon, roe (unknown species)",,92,1,Southeastern Region,B
2000,400,"salmon, roe (unknown species)",,417,1,Southeastern Region,C
2000,400,"salmon, roe (unknown species)",,8634,1,Southeastern Region,D
2000,401,"salmon roe, chinook",,3246,1,Southeastern Region,D
2000,403,"salmon roe, coho",,2133,1,Southeastern Region,D
2000,403,"salmon roe, coho",25903,16358,2,Central Region,E
2000,404,"salmon roe, pink",,3746,1,Southeastern Region,D
2000,404,"salmon roe, pink",169722,39143,2,Central Region,E
2000,405,"salmon roe, chum",,9689,1,Southeastern Region,D
2000,405,"salmon roe, chum",7971,9448,2,Central Region,E
2000,410,"salmon, chinook",28210,422431.86,1,Southeastern Region,A
2000,410,"salmon, chinook",18000,286109.7,1,Southeastern Region,B
2000,410,"salmon, chinook",21217,302138.21,1,Southeastern Region,C
2000,410,"salmon, chinook",158808,2610105,1,Southeastern Region,D
2000,410,"salmon, chinook",33153,688864,2,Central Region,E
2000,410,"salmon, chinook",8542,184256,2,Central Region,H
2000,410,"salmon, chinook",23019,360796,2,Central Region,T
2000,410,"salmon, chinook",26175,408547.4,3,A-Y-K Region,W
2000,410,"salmon, chinook",3,62,3,A-Y-K Region,X
2000,410,"salmon, chinook",9094,169889,3,A-Y-K Region,Y
2000,410,"salmon, chinook",752,11240.3,3,A-Y-K Region,Z
2000,410,"salmon, chinook",12293,183423,4,Westward Region,K
2000,410,"salmon, chinook",2612,34813,4,Westward Region,L
2000,410,"salmon, chinook",9350,146006,4,Westward Region,M
2000,411,"chinook, sm.",34,107.5,1,Southeastern Region,A
2000,411,"chinook, sm.",214,812.25,1,Southeastern Region,B
2000,411,"chinook, sm.",199,856.59,1,Southeastern Region,C
2000,411,"chinook, sm.",902,8720,1,Southeastern Region,D
2000,411,"chinook, sm.",44,280,3,A-Y-K Region,Y
2000,420,"salmon, sockeye",527326,3134357.08,1,Southeastern Region,A
2000,420,"salmon, sockeye",527448,3204293.5,1,Southeastern Region,B
2000,420,"salmon, sockeye",141230,875710.33,1,Southeastern Region,C
2000,420,"salmon, sockeye",33386,192888.27,1,Southeastern Region,D
2000,420,"salmon, sockeye",1431540,9321939,2,Central Region,E
2000,420,"salmon, sockeye",1581086,9746100,2,Central Region,H
2000,420,"salmon, sockeye",20458968,125643098,2,Central Region,T
2000,420,"salmon, sockeye",110349,752428,3,A-Y-K Region,W
2000,420,"salmon, sockeye",14,118,3,A-Y-K Region,Z
2000,420,"salmon, sockeye",2906466,16666039,4,Westward Region,K
2000,420,"salmon, sockeye",1775225,13666224,4,Westward Region,L
2000,420,"salmon, sockeye",3976851,23498132,4,Westward Region,M
2000,430,"salmon, coho",437385,3545586.4,1,Southeastern Region,A
2000,430,"salmon, coho",414652,3004019.4,1,Southeastern Region,B
2000,430,"salmon, coho",208928,1425706.58,1,Southeastern Region,C
2000,430,"salmon, coho",896063,5897433.52,1,Southeastern Region,D
2000,430,"salmon, coho",714288,6686749,2,Central Region,E
2000,430,"salmon, coho",247837,1653723,2,Central Region,H
